# Starter manual table of resource-related GOVERNMENT REVENUE for source countries with no/thin EITI/GRD coverage.
# STARTER ESTIMATES — verify before relying on them; `confidence` flags how rough each is.
# Sources for every row are documented in docs/extractive/manual_resource_data_sources.md.
# total_resource_revenue_usd_bn = the source country's resource government revenue for that commodity-year, USD billions.
# frac_pre_profit / frac_post_profit / frac_equity sum to 1: pre = royalties/licence-fees/bonuses/production-entitlements (expensed, NOT in CbCR profit);
#   post = corporate income tax + special petroleum/mining taxes + windfall (the profit-based take); equity = state dividends / state-participation income.
# domestic_share = fraction attributed to the source country's own NOC/state firms (lands on the (parent==partner) CbCR cell);
#   the rest (1-domestic_share) is distributed to IOC HQ countries by hq_share_<commodity> in 1_8.
source_iso3,commodity,year,total_resource_revenue_usd_bn,frac_pre_profit,frac_post_profit,frac_equity,domestic_share,confidence,source_note
CHN,oil_gas,2021,30.19,0.4935,0.3928,0.1136,0.92,med,"China oil & gas: pre = NBS resource tax (资源税); post = SOE current income tax (PetroChina+Sinopec+CNOOC annual reports); equity = MoF central state-capital-operation budget resource-type remittance (proxy, incl power/telecom; 2017 not separately published). Sourced 2026-06."
CHN,oil_gas,2022,44.66,0.4736,0.4301,0.0963,0.92,med,"China oil & gas: pre = NBS resource tax (资源税); post = SOE current income tax (PetroChina+Sinopec+CNOOC annual reports); equity = MoF central state-capital-operation budget resource-type remittance (proxy, incl power/telecom; 2017 not separately published). Sourced 2026-06."
COD,minerals,2016,1.024,0.45,0.35,0.2,0.25,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,minerals,2017,0.802,0.45,0.35,0.2,0.25,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,minerals,2018,2.735,0.45,0.35,0.2,0.25,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,minerals,2019,2.493,0.45,0.35,0.2,0.25,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,minerals,2020,2.35,0.45,0.35,0.2,0.25,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,minerals,2021,3.459,0.45,0.35,0.2,0.25,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,minerals,2022,7.038,0.45,0.35,0.2,0.25,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,oil_gas,2016,0.11,0.5,0.35,0.15,0.1,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,oil_gas,2017,0.192,0.5,0.35,0.15,0.1,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,oil_gas,2018,0.181,0.5,0.35,0.15,0.1,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,oil_gas,2019,0.229,0.5,0.35,0.15,0.1,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,oil_gas,2020,0.124,0.5,0.35,0.15,0.1,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,oil_gas,2021,0.241,0.5,0.35,0.15,0.1,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
COD,oil_gas,2022,0.329,0.5,0.35,0.15,0.1,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
DZA,oil_gas,2016,15.38,0.2003,0.5,0.2997,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2017,19.63,0.2002,0.4997,0.3001,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2018,24.76,0.1999,0.5,0.3001,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2019,22.35,0.2,0.5002,0.2998,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2020,15.15,0.2,0.5003,0.2997,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2021,19.28,0.2002,0.5,0.2998,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2022,38.0,0.2,0.5,0.3,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
IND,coal,2016,8.81,0.7299,0.1033,0.1669,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2017,9.38,0.7452,0.1183,0.1365,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2018,10.65,0.7915,0.1277,0.0808,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2019,9.89,0.822,0.1062,0.0718,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2020,8.99,0.842,0.0801,0.0779,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2021,9.84,0.814,0.0894,0.0965,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2022,11.61,0.8045,0.1051,0.0904,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,minerals,2016,2.76,0.5036,0.221,0.2754,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2017,2.97,0.6263,0.2626,0.1111,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2018,3.48,0.6379,0.1983,0.1638,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2019,3.77,0.626,0.1724,0.2016,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2020,3.02,0.6258,0.1755,0.1987,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2021,4.16,0.5962,0.1947,0.2091,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2022,5.37,0.5214,0.1937,0.2849,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,oil_gas,2016,12.759,0.3466,0.4468,0.2066,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2017,12.854,0.3453,0.4757,0.179,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2018,14.184,0.3749,0.4665,0.1585,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2019,10.409,0.4373,0.3935,0.1692,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2020,7.683,0.3762,0.4349,0.1889,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2021,13.318,0.3868,0.3838,0.2294,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2022,13.341,0.4585,0.3922,0.1493,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IRN,oil_gas,2016,35.0,0.7343,0.0,0.2657,1.0,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06. | AUDIT 2026-07-22: dom 0.95->1.0: sanctions-era foreign participation ~0 (CNPC legacy wound down)
IRN,oil_gas,2017,45.0,0.7356,0.0,0.2644,1.0,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06. | AUDIT 2026-07-22: dom 0.95->1.0: sanctions-era foreign participation ~0 (CNPC legacy wound down)
IRN,oil_gas,2018,43.6,0.7339,0.0,0.2661,1.0,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06. | AUDIT 2026-07-22: dom 0.95->1.0: sanctions-era foreign participation ~0 (CNPC legacy wound down)
IRN,oil_gas,2019,9.4,0.734,0.0,0.266,1.0,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06. | AUDIT 2026-07-22: dom 0.95->1.0: sanctions-era foreign participation ~0 (CNPC legacy wound down)
IRN,oil_gas,2020,4.2,0.7381,0.0,0.2619,1.0,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06. | AUDIT 2026-07-22: dom 0.95->1.0: sanctions-era foreign participation ~0 (CNPC legacy wound down)
IRN,oil_gas,2021,16.2,0.7346,0.0,0.2654,1.0,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06. | AUDIT 2026-07-22: dom 0.95->1.0: sanctions-era foreign participation ~0 (CNPC legacy wound down)
IRN,oil_gas,2022,32.5,0.7354,0.0,0.2646,1.0,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06. | AUDIT 2026-07-22: dom 0.95->1.0: sanctions-era foreign participation ~0 (CNPC legacy wound down)
KWT,oil_gas,2016,37.8,0.2989,0.0,0.7011,1.0,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf). | AUDIT 2026-07-22: dom 0.95->1.0: KPC constitutional monopoly, no foreign upstream ownership"
KWT,oil_gas,2017,47.0,0.3,0.0,0.7,1.0,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf). | AUDIT 2026-07-22: dom 0.95->1.0: KPC constitutional monopoly, no foreign upstream ownership"
KWT,oil_gas,2018,60.5,0.3008,0.0,0.6992,1.0,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf). | AUDIT 2026-07-22: dom 0.95->1.0: KPC constitutional monopoly, no foreign upstream ownership"
KWT,oil_gas,2019,44.4,0.2995,0.0,0.7005,1.0,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf). | AUDIT 2026-07-22: dom 0.95->1.0: KPC constitutional monopoly, no foreign upstream ownership"
KWT,oil_gas,2020,28.9,0.301,0.0,0.699,1.0,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf). | AUDIT 2026-07-22: dom 0.95->1.0: KPC constitutional monopoly, no foreign upstream ownership"
KWT,oil_gas,2021,53.4,0.2996,0.0,0.7004,1.0,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf). | AUDIT 2026-07-22: dom 0.95->1.0: KPC constitutional monopoly, no foreign upstream ownership"
KWT,oil_gas,2022,87.9,0.3003,0.0,0.6997,1.0,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf). | AUDIT 2026-07-22: dom 0.95->1.0: KPC constitutional monopoly, no foreign upstream ownership"
LAO,minerals,2016,0.143,0.45,0.45,0.10,0.10,low-med,"Laos mining revenue ~0.90% of GDP (LAO_IMF4_2016/2017 Selected Indicators 'Of which: Mining' revenue lines, %GDP) x WB GDP $15.9bn. Hydro excluded. AUDIT refill 2026-07-22"
LAO,minerals,2017,0.154,0.45,0.45,0.10,0.10,low-med,"Laos mining revenue ~0.90% of GDP (LAO_IMF4_2016/2017 Selected Indicators 'Of which: Mining' revenue lines, %GDP) x WB GDP $17.1bn. Hydro excluded. AUDIT refill 2026-07-22"
LAO,minerals,2018,0.136,0.45,0.45,0.10,0.10,low-med,"Laos mining revenue ~0.75% of GDP (LAO_IMF4_2016/2017 Selected Indicators 'Of which: Mining' revenue lines, %GDP) x WB GDP $18.1bn. Hydro excluded. AUDIT refill 2026-07-22"
LAO,minerals,2019,0.071,0.45,0.45,0.10,0.10,medium,"Laos mining revenue LAK 620bn from LAO_IMF4_2023 Table 2a (Central Government Operations, billions of kip, 2019-28; 'includes dividends from mining projects') / avg LAK-USD 8680. Hydropower excluded (not extractive). AUDIT refill 2026-07-22, replaces very-low-confidence guesses"
LAO,minerals,2020,0.062,0.45,0.45,0.10,0.10,medium,"Laos mining revenue LAK 563bn from LAO_IMF4_2023 Table 2a (Central Government Operations, billions of kip, 2019-28; 'includes dividends from mining projects') / avg LAK-USD 9040. Hydropower excluded (not extractive). AUDIT refill 2026-07-22, replaces very-low-confidence guesses"
LAO,minerals,2021,0.124,0.45,0.45,0.10,0.10,medium,"Laos mining revenue LAK 1200bn from LAO_IMF4_2023 Table 2a (Central Government Operations, billions of kip, 2019-28; 'includes dividends from mining projects') / avg LAK-USD 9700. Hydropower excluded (not extractive). AUDIT refill 2026-07-22, replaces very-low-confidence guesses"
LAO,minerals,2022,0.138,0.45,0.45,0.10,0.10,medium,"Laos mining revenue LAK 1942bn from LAO_IMF4_2023 Table 2a (Central Government Operations, billions of kip, 2019-28; 'includes dividends from mining projects') / avg LAK-USD 14040. Hydropower excluded (not extractive). AUDIT refill 2026-07-22, replaces very-low-confidence guesses"
LBY,oil_gas,2016,4.7,0.5511,0.0489,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2017,13.9,0.5504,0.0496,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2018,24.4,0.55,0.05,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2019,22.4,0.55,0.05,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2020,3.8,0.55,0.05,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2021,21.56,0.5501,0.0501,0.3998,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2022,22.0,0.55,0.05,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LSO,minerals,2016,0.03602,0.717,0.0,0.283,0.1,medium,"FY 2016/17 actuals from 2018-19 Budget Estimates Book p52 (Recurrent Revenue Budget by Ministry and Item). Pre-profit: Diamond Sales Tax 373.81M + Royalties 1.85M + Surface Rent 3.82M + misc licences 0.012M = 379.50M LSL. Equity: Dividends-Other 150.0M LSL (state stake in Letseng/Mothae). Total Ministry of Mining 529.50M LSL / 14.7 = 36.02M USD. [replaces very-low estimate; AUDIT 2026-07-22, from LSO_revenue_extracted.csv]"
LSO,minerals,2017,0.03432,0.869,0.0,0.131,0.1,medium,"FY 2017/18 actuals from 2019-20 Budget Estimates Book p55. Pre-profit: Diamond Sales Tax 317.62M + Royalties 2.51M + Surface Rent 17.74M + 141000-Missing Description 58.58M + Diamond Dealers Licences 0.012M = 396.45M LSL. Equity: Dividends 60.0M LSL. Total 456.46M LSL / 13.3 = 34.32M USD. [replaces very-low estimate; AUDIT 2026-07-22, from LSO_revenue_extracted.csv]"
LSO,minerals,2018,0.04012,0.717,0.0,0.283,0.1,low,"FY 2018/19 actuals not in any of the provided books. Uses Approved Budget 2018/19 (from 2018-19 book p52 / 2019-20 book p55): Royalties 375.66M + Surface Rent 3.88M + Dividends 150.0M + Diamond Dealers Licences 7K + Sale of Maps 5K = 529.55M LSL / 13.2 = 40.12M USD. Splits approximated using 2016 ratio. [replaces very-low estimate; AUDIT 2026-07-22, from LSO_revenue_extracted.csv]"
LSO,minerals,2019,0.04274,0.612,0.0,0.388,0.1,medium,"FY 2019/20 actuals from 2020-21 Budget Estimates Book p45. Pre-profit: Royalties 371.53M + Surface Rent 4.81M + Sale of Maps 4.9K = 376.35M LSL. Equity: Dividends 239.01M LSL (jumped due to strong Letseng performance). Diamond Sales Tax discontinued from FY 2019/20 onwards (rolled into Royalties). Total 615.36M LSL / 14.4 = 42.74M USD. [replaces very-low estimate; AUDIT 2026-07-22, from LSO_revenue_extracted.csv]"
LSO,minerals,2020,0.03146,0.767,0.0,0.233,0.1,medium,"FY 2020/21 actuals from 2022-23 Budget Book p68. Pre-profit: Royalties 388.78M + Surface Rent 7.04M + Diamond Dealers Licences 17.5K + Sale of Maps 6.7K = 395.84M LSL. Equity: Dividends 120.0M LSL (lower vs 2019 due to COVID impact on diamond demand). Total 515.84M LSL / 16.4 = 31.45M USD. [replaces very-low estimate; AUDIT 2026-07-22, from LSO_revenue_extracted.csv]"
LSO,minerals,2021,0.03622,0.736,0.0,0.264,0.1,low,"FY 2021/22 actuals not available in provided books. Interpolated from FY 2020/21 actuals (515.84M) and FY 2022/23 actuals (556.08M) -> ~535.96M LSL / 14.8 = 36.21M USD. For reference, 2022-23 book p68 showed Approved Budget 2021/22 of only 207.42M (post-COVID conservative) but Revised Budget 643.65M. Splits interpolated. [replaces very-low estimate; AUDIT 2026-07-22, from LSO_revenue_extracted.csv]"
LSO,minerals,2022,0.03391,0.78,0.0,0.22,0.1,medium,"FY 2022/23 actuals from 2024/25 Budget Book p58. Pre-profit: Royalties 428.45M + Surface Rent 4.92M + Diamond Dealers Licences 145.5K + Sale of Maps 3.0K = 433.52M LSL. Equity: Dividends 122.56M LSL. Total 556.08M LSL / 16.4 = 33.91M USD. [replaces very-low estimate; AUDIT 2026-07-22, from LSO_revenue_extracted.csv]"
