# Starter manual table of resource-related GOVERNMENT REVENUE for source countries with no/thin EITI/GRD coverage.
# STARTER ESTIMATES — verify before relying on them; `confidence` flags how rough each is.
# Sources for every row are documented in docs/extractive/manual_resource_data_sources.md.
# total_resource_revenue_usd_bn = the source country's resource government revenue for that commodity-year, USD billions.
# frac_pre_profit / frac_post_profit / frac_equity sum to 1: pre = royalties/licence-fees/bonuses/production-entitlements (expensed, NOT in CbCR profit);
#   post = corporate income tax + special petroleum/mining taxes + windfall (the profit-based take); equity = state dividends / state-participation income.
# domestic_share = fraction attributed to the source country's own NOC/state firms (lands on the (parent==partner) CbCR cell);
#   the rest (1-domestic_share) is distributed to IOC HQ countries by hq_share_<commodity> in 1_8.
source_iso3,commodity,year,total_resource_revenue_usd_bn,frac_pre_profit,frac_post_profit,frac_equity,domestic_share,confidence,source_note
COD,oil_gas,2022,0.329,0.5,0.35,0.15,0.1,high,EITI DRC national reports 2016-22 (user-supplied 2026-05-14). Mining: royalty 4% Cu/Co or 6% Au + special mining tax + super-profit tax + CIT 30% + Gécamines dividend / carried interest. Oil/gas: royalty + PSA entitlement + CIT + state participation (Perenco etc.).
DZA,oil_gas,2016,15.38,0.2003,0.5,0.2997,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2017,19.63,0.2002,0.4997,0.3001,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2018,24.76,0.1999,0.5,0.3001,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2019,22.35,0.2,0.5002,0.2998,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2020,15.15,0.2,0.5003,0.2997,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2021,19.28,0.2002,0.5,0.2998,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
DZA,oil_gas,2022,38.0,0.2,0.5,0.3,0.95,high,"Algeria oil & gas: IMF Article IV (CR18/168, CR23/69) fiscalite petroliere — TRP+IBS petroleum profit tax (post, dominant ~50%), royalty (pre), Sonatrach dividend (equity). Sourced 2026-06."
IND,coal,2016,8.81,0.7299,0.1033,0.1669,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2017,9.38,0.7452,0.1183,0.1365,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2018,10.65,0.7915,0.1277,0.0808,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2019,9.89,0.822,0.1062,0.0718,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2020,8.99,0.842,0.0801,0.0779,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2021,9.84,0.814,0.0894,0.0965,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,coal,2022,11.61,0.8045,0.1051,0.0904,0.65,med,India coal: PIB year-wise royalty + Provisional Coal Statistics; Coal India + SCCL current income tax and Coal-India dividend-to-GoI (audited ARs); GST compensation cess (iFOREST Rs400/t est). Sourced 2026-06.
IND,minerals,2016,2.76,0.5036,0.221,0.2754,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2017,2.97,0.6263,0.2626,0.1111,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2018,3.48,0.6379,0.1983,0.1638,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2019,3.77,0.626,0.1724,0.2016,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2020,3.02,0.6258,0.1755,0.1987,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2021,4.16,0.5962,0.1947,0.2091,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,minerals,2022,5.37,0.5214,0.1937,0.2849,0.55,low,India non-fuel minerals: Hindustan Zinc current tax + dividend-to-GoI audited (high); non-fuel royalty + DMF + NMDC reconstructed from IBM Indian Minerals Yearbook magnitudes; Tata/JSW/Vedanta mining CIT not separable (NOTFOUND). Sourced 2026-06 (improved estimate).
IND,oil_gas,2016,12.759,0.3466,0.4468,0.2066,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2017,12.854,0.3453,0.4757,0.179,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2018,14.184,0.3749,0.4665,0.1585,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2019,10.409,0.4373,0.3935,0.1692,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2020,7.683,0.3762,0.4349,0.1889,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2021,13.318,0.3868,0.3838,0.2294,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IND,oil_gas,2022,13.341,0.4585,0.3922,0.1493,0.85,med-high (sourced from PPAC),"India oil & gas: PPAC 'Contribution of Petroleum Sector to Exchequer' (upstream items: Cess on Crude Oil + Royalty on crude/gas (central+state) = pre-profit; Profit Petroleum (PSC govt share) + Corporate/Income Tax = post-profit; Dividend income to central+state govt = equity), ₹ crore, FY YYYY-(YYYY+1) -> year YYYY, /FY-avg INR-USD. DOWNSTREAM items (excise on petroleum products, customs, GST/VAT) excluded. Source: https://ppac.gov.in/prices/contribution-to-central-and-state-exchequer (xlsx: 1776589856_PP_ContributionToExchequer.xlsx)."
IRN,oil_gas,2016,35.0,0.7343,0.0,0.2657,0.95,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06.
IRN,oil_gas,2017,45.0,0.7356,0.0,0.2644,0.95,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06.
IRN,oil_gas,2018,43.6,0.7339,0.0,0.2661,0.95,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06.
IRN,oil_gas,2019,9.4,0.734,0.0,0.266,0.95,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06.
IRN,oil_gas,2020,4.2,0.7381,0.0,0.2619,0.95,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06.
IRN,oil_gas,2021,16.2,0.7346,0.0,0.2654,0.95,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06.
IRN,oil_gas,2022,32.5,0.7354,0.0,0.2646,0.95,low,Iran oil & gas: derived from EIA crude/condensate export value x IMF government-take share; NIOC 100% state (post=0). Sanctions years 2019-20 very uncertain. Sourced 2026-06.
KWT,oil_gas,2016,37.8,0.2989,0.0,0.7011,0.95,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf)."
KWT,oil_gas,2017,47.0,0.3,0.0,0.7,0.95,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf)."
KWT,oil_gas,2018,60.5,0.3008,0.0,0.6992,0.95,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf)."
KWT,oil_gas,2019,44.4,0.2995,0.0,0.7005,0.95,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf)."
KWT,oil_gas,2020,28.9,0.301,0.0,0.699,0.95,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf)."
KWT,oil_gas,2021,53.4,0.2996,0.0,0.7004,0.95,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf)."
KWT,oil_gas,2022,87.9,0.3003,0.0,0.6997,0.95,high,"Kuwait oil: Kuwait MoF closing accounts (KPC oil line) / IMF Art IV. KPC pays no domestic oil CIT so post=0; pre=production/royalty, equity=NOC profit transfer. Sourced 2026-06 (2016-17 lower conf)."
LAO,minerals,2016,0.2,0.45,0.45,0.1,0.2,very-low (estimate),Laos mining (Sepon copper/gold - MMG then Chifeng/Zijin; Phu Bia gold): royalty + natural-resource tax [pre] + profit tax [post] + state free-equity stakes [equity]. ESTIMATE.
LAO,minerals,2017,0.25,0.45,0.45,0.1,0.2,very-low (estimate),Laos mining (Sepon copper/gold - MMG then Chifeng/Zijin; Phu Bia gold): royalty + natural-resource tax [pre] + profit tax [post] + state free-equity stakes [equity]. ESTIMATE.
LAO,minerals,2018,0.25,0.45,0.45,0.1,0.2,very-low (estimate),Laos mining (Sepon copper/gold - MMG then Chifeng/Zijin; Phu Bia gold): royalty + natural-resource tax [pre] + profit tax [post] + state free-equity stakes [equity]. ESTIMATE.
LAO,minerals,2019,0.25,0.45,0.45,0.1,0.2,very-low (estimate),Laos mining (Sepon copper/gold - MMG then Chifeng/Zijin; Phu Bia gold): royalty + natural-resource tax [pre] + profit tax [post] + state free-equity stakes [equity]. ESTIMATE.
LAO,minerals,2020,0.3,0.45,0.45,0.1,0.2,very-low (estimate),Laos mining (Sepon copper/gold - MMG then Chifeng/Zijin; Phu Bia gold): royalty + natural-resource tax [pre] + profit tax [post] + state free-equity stakes [equity]. ESTIMATE.
LAO,minerals,2021,0.35,0.45,0.45,0.1,0.2,very-low (estimate),Laos mining (Sepon copper/gold - MMG then Chifeng/Zijin; Phu Bia gold): royalty + natural-resource tax [pre] + profit tax [post] + state free-equity stakes [equity]. ESTIMATE.
LAO,minerals,2022,0.4,0.45,0.45,0.1,0.2,very-low (estimate),Laos mining (Sepon copper/gold - MMG then Chifeng/Zijin; Phu Bia gold): royalty + natural-resource tax [pre] + profit tax [post] + state free-equity stakes [equity]. ESTIMATE.
LBY,oil_gas,2016,4.7,0.5511,0.0489,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2017,13.9,0.5504,0.0496,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2018,24.4,0.55,0.05,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2019,22.4,0.55,0.05,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2020,3.8,0.55,0.05,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2021,21.56,0.5501,0.0501,0.3998,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LBY,oil_gas,2022,22.0,0.55,0.05,0.4,0.72,high,Libya oil & gas: IMF CR23/201 + Central Bank of Libya / NOC actual receipts. NOC 100% state (pre/equity dominate). 2016 lower conf. Sourced 2026-06.
LSO,minerals,2016,0.06,0.4,0.4,0.2,0.25,very-low (estimate),"Lesotho diamonds (Letseng/Gem Diamonds, Liqhobong): royalty 8-10% [pre] + mining CIT [post] + govt stakes (Letseng 30%) [equity]. ESTIMATE — WB rents data doesn't capture small diamond mines."
LSO,minerals,2017,0.08,0.4,0.4,0.2,0.25,very-low (estimate),"Lesotho diamonds (Letseng/Gem Diamonds, Liqhobong): royalty 8-10% [pre] + mining CIT [post] + govt stakes (Letseng 30%) [equity]. ESTIMATE — WB rents data doesn't capture small diamond mines."
LSO,minerals,2018,0.1,0.4,0.4,0.2,0.25,very-low (estimate),"Lesotho diamonds (Letseng/Gem Diamonds, Liqhobong): royalty 8-10% [pre] + mining CIT [post] + govt stakes (Letseng 30%) [equity]. ESTIMATE — WB rents data doesn't capture small diamond mines."
LSO,minerals,2019,0.1,0.4,0.4,0.2,0.25,very-low (estimate),"Lesotho diamonds (Letseng/Gem Diamonds, Liqhobong): royalty 8-10% [pre] + mining CIT [post] + govt stakes (Letseng 30%) [equity]. ESTIMATE — WB rents data doesn't capture small diamond mines."
LSO,minerals,2020,0.05,0.4,0.4,0.2,0.25,very-low (estimate),"Lesotho diamonds (Letseng/Gem Diamonds, Liqhobong): royalty 8-10% [pre] + mining CIT [post] + govt stakes (Letseng 30%) [equity]. ESTIMATE — WB rents data doesn't capture small diamond mines."
LSO,minerals,2021,0.1,0.4,0.4,0.2,0.25,very-low (estimate),"Lesotho diamonds (Letseng/Gem Diamonds, Liqhobong): royalty 8-10% [pre] + mining CIT [post] + govt stakes (Letseng 30%) [equity]. ESTIMATE — WB rents data doesn't capture small diamond mines."
LSO,minerals,2022,0.12,0.4,0.4,0.2,0.25,very-low (estimate),"Lesotho diamonds (Letseng/Gem Diamonds, Liqhobong): royalty 8-10% [pre] + mining CIT [post] + govt stakes (Letseng 30%) [equity]. ESTIMATE — WB rents data doesn't capture small diamond mines."
MAR,minerals,2016,0.41,0.0,0.4146,0.5854,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2017,0.33,0.0,0.5152,0.4848,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2018,0.36,0.0,0.3056,0.6944,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2019,0.49,0.0,0.3265,0.6735,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2020,0.59,0.0,0.2542,0.7458,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2021,0.87,0.0,0.3908,0.6092,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MAR,minerals,2022,1.33,0.0,0.4361,0.5639,0.95,high,"Morocco minerals (OCP Group, phosphates): current income tax (post) + state dividends at 94.12% state share (equity); royalties not separately disclosed (pre NOTFOUND). OCP IFRS financial statements. Sourced 2026-06 (2016-17 med)."
MEX,oil_gas,2016,14.15,1.0481,-0.0481,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2017,17.57,1.0176,-0.0176,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2018,24.01,1.0179,-0.0179,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2019,17.86,1.0845,-0.0845,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2020,8.64,0.8333,0.1667,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2021,15.16,0.998,0.002,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MEX,oil_gas,2022,15.92,1.2224,-0.2224,0.0,0.85,high,"Mexico oil & gas: Pemex 20-F income-taxes-and-duties note — DUC/derechos (pre) + ISR petrolero (post, small/negative; Pemex largely ISR-exempt since 2015); no dividend so equity 0 (state injects capital). Sourced 2026-06."
MYS,oil_gas,2016,8.434,0.2,0.3,0.5,0.85,low-med (anchored on Petronas-contribution headlines; year-by-year breakdown pending),"Malaysia oil & gas (Petronas + PSC contractors): royalty 5% + petroleum export duties [pre] + petroleum income tax 38% [post] + Petronas dividend to the federal govt [equity, ~half of the total]. RM bn -> /avg MYR-USD. Anchored on headline Petronas-contribution figures (2022 ~RM55-59bn, dividends RM50bn 2022 / RM24bn 2019 / RM40bn 2023). Source: Petronas annual reports / Malaysian MoF budget revenue tables — needs the year-by-year breakdown."
MYS,oil_gas,2017,8.837,0.2,0.3,0.5,0.85,low-med (anchored on Petronas-contribution headlines; year-by-year breakdown pending),"Malaysia oil & gas (Petronas + PSC contractors): royalty 5% + petroleum export duties [pre] + petroleum income tax 38% [post] + Petronas dividend to the federal govt [equity, ~half of the total]. RM bn -> /avg MYR-USD. Anchored on headline Petronas-contribution figures (2022 ~RM55-59bn, dividends RM50bn 2022 / RM24bn 2019 / RM40bn 2023). Source: Petronas annual reports / Malaysian MoF budget revenue tables — needs the year-by-year breakdown."
MYS,oil_gas,2018,12.376,0.2,0.3,0.5,0.85,low-med (anchored on Petronas-contribution headlines; year-by-year breakdown pending),"Malaysia oil & gas (Petronas + PSC contractors): royalty 5% + petroleum export duties [pre] + petroleum income tax 38% [post] + Petronas dividend to the federal govt [equity, ~half of the total]. RM bn -> /avg MYR-USD. Anchored on headline Petronas-contribution figures (2022 ~RM55-59bn, dividends RM50bn 2022 / RM24bn 2019 / RM40bn 2023). Source: Petronas annual reports / Malaysian MoF budget revenue tables — needs the year-by-year breakdown."
MYS,oil_gas,2019,11.594,0.2,0.3,0.5,0.85,low-med (anchored on Petronas-contribution headlines; year-by-year breakdown pending),"Malaysia oil & gas (Petronas + PSC contractors): royalty 5% + petroleum export duties [pre] + petroleum income tax 38% [post] + Petronas dividend to the federal govt [equity, ~half of the total]. RM bn -> /avg MYR-USD. Anchored on headline Petronas-contribution figures (2022 ~RM55-59bn, dividends RM50bn 2022 / RM24bn 2019 / RM40bn 2023). Source: Petronas annual reports / Malaysian MoF budget revenue tables — needs the year-by-year breakdown."
MYS,oil_gas,2020,9.048,0.2,0.3,0.5,0.85,low-med (anchored on Petronas-contribution headlines; year-by-year breakdown pending),"Malaysia oil & gas (Petronas + PSC contractors): royalty 5% + petroleum export duties [pre] + petroleum income tax 38% [post] + Petronas dividend to the federal govt [equity, ~half of the total]. RM bn -> /avg MYR-USD. Anchored on headline Petronas-contribution figures (2022 ~RM55-59bn, dividends RM50bn 2022 / RM24bn 2019 / RM40bn 2023). Source: Petronas annual reports / Malaysian MoF budget revenue tables — needs the year-by-year breakdown."
MYS,oil_gas,2021,10.87,0.2,0.3,0.5,0.85,low-med (anchored on Petronas-contribution headlines; year-by-year breakdown pending),"Malaysia oil & gas (Petronas + PSC contractors): royalty 5% + petroleum export duties [pre] + petroleum income tax 38% [post] + Petronas dividend to the federal govt [equity, ~half of the total]. RM bn -> /avg MYR-USD. Anchored on headline Petronas-contribution figures (2022 ~RM55-59bn, dividends RM50bn 2022 / RM24bn 2019 / RM40bn 2023). Source: Petronas annual reports / Malaysian MoF budget revenue tables — needs the year-by-year breakdown."
MYS,oil_gas,2022,12.955,0.2,0.3,0.5,0.85,low-med (anchored on Petronas-contribution headlines; year-by-year breakdown pending),"Malaysia oil & gas (Petronas + PSC contractors): royalty 5% + petroleum export duties [pre] + petroleum income tax 38% [post] + Petronas dividend to the federal govt [equity, ~half of the total]. RM bn -> /avg MYR-USD. Anchored on headline Petronas-contribution figures (2022 ~RM55-59bn, dividends RM50bn 2022 / RM24bn 2019 / RM40bn 2023). Source: Petronas annual reports / Malaysian MoF budget revenue tables — needs the year-by-year breakdown."
